id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,,filename,link
33088,Women,Footwear,Shoes,Heels,Gold,Winter,2015,Casual,Catwalk Women Gold Flats,,33088.jpg,http://assets.myntassets.com/v1/images/style/properties/ca819fc95ae22193255179d3af2981ba_images.jpg
38460,Women,Accessories,Bags,Mobile Pouch,Green,Summer,2012,Casual,Baggit Women Green Pinto Checksy Mobile Pouch,,38460.jpg,http://assets.myntassets.com/v1/images/style/properties/024b6bff000990557dca495c7f819018_images.jpg
12139,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011,Ethnic,Aurelia Women Solid Purple Kurtas,,12139.jpg,http://assets.myntassets.com/v1/images/style/properties/dee458d60da1bbc29db97e2fd6cbbb9f_images.jpg
42649,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Alma Women Black Kurta,,42649.jpg,http://assets.myntassets.com/v1/images/style/properties/b87909fc3f6641dffba234ab5d09dc04_images.jpg
8186,Men,Apparel,Topwear,Shirts,Grey,Summer,2011,Casual,Locomotive Men Check Lai Grey Shirts,,8186.jpg,http://assets.myntassets.com/v1/images/style/properties/09ea8b24136c84653810e7e1bc1815f7_images.jpg
9054,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,ADIDAS Women Duramo 3 White Sports Shoes,,9054.jpg,http://assets.myntassets.com/v1/images/style/properties/aa9d54ae49bdc357115fff779ec6475e_images.jpg
30269,Men,Accessories,Eyewear,Sunglasses,Brown,Summer,2017,Casual,Speedo Men Sheet Sunglasses,,30269.jpg,http://assets.myntassets.com/v1/images/style/properties/47bcbb24bd8b2e066437d691f2bfd139_images.jpg
48373,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual,French Connection Men White & Purple Check Shirt,,48373.jpg,http://assets.myntassets.com/v1/images/style/properties/8edbbf308f7ed049347d3951c81b2de4_images.jpg
18403,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Skechers Men Tone-Ups Black Shoe,,18403.jpg,http://assets.myntassets.com/v1/images/style/properties/87cd7b092091609ac02f152cb50960f2_images.jpg
6820,Women,Footwear,Flip Flops,Flip Flops,Green,Summer,2011,Casual,Timberland Women's Estela Umbrella Green Flip Flop,,6820.jpg,http://assets.myntassets.com/v1/images/style/properties/a47da3c53d5f77a0f7b968a117e7419e_images.jpg
12905,Women,Footwear,Shoes,Casual Shoes,Purple,Fall,2011,Casual,Puma Women Casual Purple Casual Shoes,,12905.jpg,http://assets.myntassets.com/v1/images/style/properties/d753a75fd807397060c3c61bfc20d841_images.jpg
9868,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Status Quo Men Navy Blue Polo Tshirts,,9868.jpg,http://assets.myntassets.com/v1/images/style/properties/41a3ac97e8ca016aae71fa7a9db7c79c_images.jpg
28296,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Fastrack Men Sunglasses,,28296.jpg,http://assets.myntassets.com/v1/images/style/properties/b89b5c55bc671bdb0ed485b142ba083a_images.jpg
57995,Women,Apparel,Dress,Dresses,Black,Fall,2012,Casual,Latin Quarters Women & White Black Dress,,57995.jpg,http://assets.myntassets.com/v1/images/style/properties/Latin-Quarters-Women-Black-Dress_91d19b8598579c1901a632e94e923a24_images.jpg
5699,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015,Casual,Skechers Men's Striking Black Shoe,,5699.jpg,http://assets.myntassets.com/v1/images/style/properties/7ab6c782cf6156d10037f737cc34e1f0_images.jpg
40922,Boys,Apparel,Topwear,Jackets,Blue,Summer,2012,Casual,Gini and Jony Boys Rodeo Blue Jacket,,40922.jpg,http://assets.myntassets.com/v1/images/style/properties/2a9bee8aea9497479e99de667d770008_images.jpg
38838,Women,Apparel,Dress,Dresses,Pink,Fall,2012,Casual,Latin Quarters Women Pink & Black Printed Dress,,38838.jpg,http://assets.myntassets.com/v1/images/style/properties/0c3f31c68dc87a91b5d80d05e68c981d_images.jpg
59033,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Carlton London Women Black Heels,,59033.jpg,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Black-Sandals_820c53e936db176f74c91934004351ab_images.jpg
21129,Women,Apparel,Topwear,Tops,Red,Fall,2011,Casual,s.Oliver Women Printed Red Top,,21129.jpg,http://assets.myntassets.com/v1/images/style/properties/ea48d69e5ce5857b92314699db33b8b2_images.jpg
56847,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,John Players Men Blue Jeans,,56847.jpg,http://assets.myntassets.com/v1/images/style/properties/John-Players-Men-Blue-Jeans_48c4929e8a62d1b8ea6070c400c9e06e_images.jpg
37870,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Hidekraft Men Black Wallet,,37870.jpg,http://assets.myntassets.com/v1/images/style/properties/Hidekraft-Men-Black-Wallet_e43b1f83d56f1d638dbc55dc9e61ef9c_images.jpg
38004,Women,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Q&Q Women Blue Watch,,38004.jpg,http://assets.myntassets.com/v1/images/style/properties/acccdf72e38b7cdec3e3a749dfce0d3b_images.jpg
21915,Women,Apparel,Apparel Set,Kurta Sets,Orange,Fall,2011,Ethnic,Biba Women Orange & Purple Printed Churidar Kurta with Dupatta,,21915.jpg,http://assets.myntassets.com/v1/images/style/properties/48311721ee850d92e93d6f3ac0e99d0a_images.jpg
25589,Women,Apparel,Apparel Set,Kurta Sets,Green,Fall,2011,Ethnic,Vishudh Women Green Churidar Kurta with Dupatta,,25589.jpg,http://assets.myntassets.com/v1/images/style/properties/bb7a9407aea78c7e7f4e7aabc9306ac6_images.jpg
4579,Women,Footwear,Shoes,Sports Shoes,Blue,Summer,2011,Sports,Nike Women Zoo Blue Shoe,,4579.jpg,http://assets.myntassets.com/v1/images/style/properties/032b2806e0ea06a222d748df28f59c0b_images.jpg
38236,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Polaroid Unisex Sunglasses,,38236.jpg,http://assets.myntassets.com/v1/images/style/properties/3becca3f1605da3dac9a87a8250e5db7_images.jpg
24669,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011,Casual,Converse Men Red Casual Shoes,,24669.jpg,http://assets.myntassets.com/v1/images/style/properties/5122efbb17cf8719d28f683d5f3b5e50_images.jpg
56249,Men,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2016,Casual,SDL by Sweet Dreams Men White Pyjama Set,,56249.jpg,http://assets.myntassets.com/v1/images/style/properties/SDL-by-Sweet-Dreams-Men-White-Pyjama-Set_7694a8952a35c1ec2ae51d58c3a45933_images.jpg
15912,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Black Coffee Men Stripes Blue Shirt,,15912.jpg,http://assets.myntassets.com/v1/images/style/properties/90481395edbb949eae0d91c32512ad7b_images.jpg
49093,Women,Personal Care,Lips,Lip Liner,Mauve,Spring,2017,Casual,Deborah 24 Ore Lip Liner 220,,49093.jpg,http://assets.myntassets.com/v1/images/style/properties/Deborah-24-Ore-Lip-Liner-220_df99e9137d439c0d724134e8e0994b2d_images.jpg
31189,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,Cabarelli Men Brown Wallet,,31189.jpg,http://assets.myntassets.com/v1/images/style/properties/Cabarelli-Men-Brown-Wallet_3ea4824d12e3c4d99b6d04a0379fdfa3_images.jpg
18631,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Puma Men GP Speed Navy Blue Tshirts,,18631.jpg,http://assets.myntassets.com/v1/images/style/properties/7c4fb6d7e77f1d0c8469800f52c20cbc_images.jpg
9266,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Scullers Men Scul Blue Shirts,,9266.jpg,http://assets.myntassets.com/v1/images/style/properties/eb4f7552fb100853af1645329b27d5c6_images.jpg
50982,Women,Apparel,Loungewear and Nightwear,Robe,Maroon,Summer,2017,Casual,Enamor Women Maroon Robe,,50982.jpg,http://assets.myntassets.com/v1/images/style/properties/c8a1a504ce8d77131881c7a93ceacbdd_images.jpg
28898,Women,Apparel,Innerwear,Briefs,Red,Summer,2014,Casual,Enamor Women Red Brief,,28898.jpg,http://assets.myntassets.com/v1/images/style/properties/9dadf096271bea103174fff5a02bc649_images.jpg
48141,Women,Accessories,Wallets,Wallets,Brown,Winter,2016,Casual,Fossil Women Brown Wallet,,48141.jpg,http://assets.myntassets.com/v1/images/style/properties/8ed943b7feeddbdd7fa964f6b9735615_images.jpg
29176,Boys,Apparel,Bottomwear,Shorts,Khaki,Summer,2012,Casual,United Colors of Benetton Boys Khaki Shorts,,29176.jpg,http://assets.myntassets.com/v1/images/style/properties/0306ed2619dc70f26359986b5ed7a8a0_images.jpg
26902,Women,Apparel,Topwear,Tops,Lavender,Summer,2012,Casual,Jealous 21 Women Printed Lavender Top,,26902.jpg,http://assets.myntassets.com/v1/images/style/properties/f6184ed0403a70e72e4d22655056a19b_images.jpg
35529,Girls,Footwear,Sandal,Sandals,Orange,Summer,2012,Casual,Enroute Teens Orange Sandals,,35529.jpg,http://assets.myntassets.com/v1/images/style/properties/9450eb432b54f201404b95ba47b502da_images.jpg
47109,Boys,Footwear,Shoes,Casual Shoes,White,Fall,2012,Casual,Marvel Boys White Shoes,,47109.jpg,http://assets.myntassets.com/v1/images/style/properties/aef706969cd38198872190870948e19a_images.jpg
17679,Women,Footwear,Shoes,Heels,Pink,Winter,2015,Casual,Catwalk Women Buckel Pink Flats,,17679.jpg,http://assets.myntassets.com/v1/images/style/properties/99aec11d34cfacfdedf25c73a90bcf9c_images.jpg
30867,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Fabindia Women Blue Kurta,,30867.jpg,http://assets.myntassets.com/v1/images/style/properties/febc6e0b14bd15b684b97f81bb497d2b_images.jpg
7906,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Proline Men Black & Navy Striped Polo T-shirt,,7906.jpg,http://assets.myntassets.com/v1/images/style/properties/138116d80d96f4ccc032dccfc7e45062_images.jpg
19525,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,United Colors of Benetton Men Check Grey Sweater,,19525.jpg,http://assets.myntassets.com/v1/images/style/properties/8486f2e34dcdb0462791a33dde46a010_images.jpg
8172,Women,Footwear,Shoes,Heels,Blue,Winter,2015,Casual,Catwalk Women Slim Casual Beige Wedges,,8172.jpg,http://assets.myntassets.com/v1/images/style/properties/e40d51ebe4f7acdddf51a52d1d1c9d36_images.jpg
48387,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,French Connection Men Blue Jeans,,48387.jpg,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Men-Blue-Jeans_d715338997b800fead88e914cbdeca14_images.jpg
22758,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,BIBA Women Printed Blue Kurta,,22758.jpg,http://assets.myntassets.com/v1/images/style/properties/cf45a963291ed53328c18e819e9a64b0_images.jpg
50378,Women,Apparel,Bottomwear,Salwar and Dupatta,White,Summer,2012,Ethnic,Vishudh Women Red & White Salwar and Dupatta,,50378.jpg,http://assets.myntassets.com/v1/images/style/properties/Vishudh-Women-Red---White-Salwar-and-Dupatta_c5a1ad65a8a37841f39fc1ad951bf5f5_images.jpg
28262,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017,Casual,18+ Men Thrill Deo,,28262.jpg,http://assets.myntassets.com/v1/images/style/properties/18-Men-Thrill-Deo_5fa0187bc0e4b33352134cb219bea55c_images.jpg
57961,Women,Apparel,Saree,Sarees,Black,Fall,2012,Ethnic,Prafful Women Black & Grren Sari,,57961.jpg,http://assets.myntassets.com/v1/images/style/properties/Prafful-Women-Multi-Coloured-Sari_82607f83f133913af4167094b5354247_images.jpg
58115,Women,Accessories,Jewellery,Pendant,Silver,Fall,2012,Casual,Rreverie Women Silver Pendant,,58115.jpg,http://assets.myntassets.com/v1/images/style/properties/Rreverie-Women-Silver-Pendant_260ee858a49589900f7da051016f77e4_images.jpg
37884,Unisex,Accessories,Socks,Socks,Black,Summer,2016,Casual,Happy Socks Unisex Black Socks,,37884.jpg,http://assets.myntassets.com/v1/images/style/properties/75e42aecd2328e7ee2c665efacf1958d_images.jpg
20833,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012,Formal,Clarks Men Black Formal Shoes,,20833.jpg,http://assets.myntassets.com/v1/images/style/properties/7fbee63ac47052f962bd5f25aa8652b8_images.jpg
39122,Women,Apparel,Bottomwear,Leggings,Blue,Fall,2012,Casual,Aneri Women Blue Leggings,,39122.jpg,http://assets.myntassets.com/v1/images/style/properties/952cc771e57b80c0f1d47e0e80b60388_images.jpg
41038,Men,Accessories,Watches,Watches,Brown,Winter,2016,Casual,Nautica Men Brown Dial Watch,,41038.jpg,http://assets.myntassets.com/v1/images/style/properties/Nautica-Men-Brown-Watch_90cfe9a6d0b8b3553e07fb909803120a_images.jpg
58327,Women,Footwear,Flip Flops,Flip Flops,Lavender,Summer,2012,Casual,Lotto Women Lavender Flip Flops,,58327.jpg,http://assets.myntassets.com/v1/images/style/properties/Lotto-Women-Lavender-Flip-Flops_4279f0d9df8add7ef58544f5bf6a7d6d_images.jpg
14008,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Nike Men Printed White Tshirts,,14008.jpg,http://assets.myntassets.com/v1/images/style/properties/1a9ce2d08810610d98fcae040101880d_images.jpg
44778,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Lotto Men Grey Skateboard Shoes,,44778.jpg,http://assets.myntassets.com/v1/images/style/properties/ca1b67f7619633fc7223b90322f5cf7a_images.jpg
36358,Men,Accessories,Ties,Ties,Red,Summer,2012,Formal,Reid & Taylor Men Red Tie,,36358.jpg,http://assets.myntassets.com/v1/images/style/properties/3196ae5a104337ca2b8dd48d41bc90db_images.jpg
14834,Men,Accessories,Belts,Belts,Black,Summer,2011,Casual,United Colors of Benetton Men Solid Black Belts,,14834.jpg,http://assets.myntassets.com/v1/images/style/properties/08aec6813d7b04ed8bb82cc6ee0cb230_images.jpg
39310,Men,Footwear,Shoes,Casual Shoes,Khaki,Winter,2018,Casual,Red Chief Men Khaki Casual Shoes,,39310.jpg,http://assets.myntassets.com/v1/images/style/properties/d4970d44d1f2af84c4056852632ce317_images.jpg
49067,Women,Accessories,Bags,Handbags,Olive,Summer,2012,Casual,Lino Perros Women Olive Handbag,,49067.jpg,http://assets.myntassets.com/v1/images/style/properties/6a8dffc681c9af0e629d5485f77999a5_images.jpg
8340,Boys,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Doodle Boy's Volleyball Champion Black White Kidswear,,8340.jpg,http://assets.myntassets.com/v1/images/style/properties/8bf8c2293d894430bb7066404c8022a5_images.jpg
46813,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,2012,Casual,Gini and Jony Girls Pink Skirt,,46813.jpg,http://assets.myntassets.com/v1/images/style/properties/167c8880c4c77718ac8e2ecdf57e619c_images.jpg
19717,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,United Colors of Benetton Men Check Blue Shirt,,19717.jpg,http://assets.myntassets.com/v1/images/style/properties/ba49e9aa77181edbc3ffdeeda6aa9f8e_images.jpg
55438,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017,Casual,Revlon Mauve Colorburst Lipstick 005,,55438.jpg,http://assets.myntassets.com/v1/images/style/properties/Revlon-Mauve-Colorburst-Lipstick-005_b61f9fdc37ed711ae30cde4249f4722b_images.jpg
27018,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans,,27018.jpg,http://assets.myntassets.com/v1/images/style/properties/c3c02ca9eff02b8a9aed552288fe5914_images.jpg
50976,Women,Apparel,Innerwear,Bra,Pink,Summer,2017,Casual,Enamor Petal Pink Bra,,50976.jpg,http://assets.myntassets.com/v1/images/style/properties/1bbd6a03afd58770d90cd55dfa375da2_images.jpg
29182,Women,Apparel,Topwear,Tunics,White,Summer,2012,Casual,United Colors of Benetton Women White Tunics,,29182.jpg,http://assets.myntassets.com/v1/images/style/properties/e45f1ca437abb398e21aba348aa172db_images.jpg
31941,Women,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Nike Women Air Rift Grey Shoes,,31941.jpg,http://assets.myntassets.com/v1/images/style/properties/19f177649332e72d83f7f02e5e78c309_images.jpg
7308,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,UCB Women's Sleeveless Light Blue Top,,7308.jpg,http://assets.myntassets.com/v1/images/style/properties/31104f0fddd61a1b047b9729798a3790_images.jpg
30893,Women,Apparel,Bottomwear,Patiala,White,Summer,2012,Ethnic,Fabindia Women Printed White & Blue Patiala,,30893.jpg,http://assets.myntassets.com/v1/images/style/properties/fdcc7abfc526a3c6fbb0f94c47f2154e_images.jpg
28050,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016,Casual,Jockey ELANCE Men Charcoal Pack of 2 Briefs 1009,,28050.jpg,http://assets.myntassets.com/v1/image/style/properties/28050/Jockey-Men-Charcoal-Pack-of-2-Briefs_1_ce0c0ffd2aa1b94d49803ddbf753f373.jpg
48989,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,Lucera Women Silver Ring,,48989.jpg,http://assets.myntassets.com/v1/images/style/properties/Lucera-Women-Silver-Ring_c80c41c2e23410d0f3ea56f3a35d581a_images.jpg
11922,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Franco Leone Men Formal Black Formal Shoes,,11922.jpg,http://assets.myntassets.com/v1/images/style/properties/262366467631b95873f546524b2444c9_images.jpg
59691,Women,Apparel,Innerwear,Bra,Purple,Summer,2014,Casual,Avirate Purple Bra,,59691.jpg,http://assets.myntassets.com/v1/images/style/properties/Avirate-Purple-Bra_cfa2a48d35bcc8742efb8cfe895c8eaa_images.jpg
58743,Men,Apparel,Topwear,Tshirts,Olive,Fall,2012,Casual,Puma Men Olive T-shirt,,58743.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Olive-T-shirt_f46d76f93b12434d36dbc568f720efc1_images.jpg
5807,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,ADIDAS Women's Tunic Blue T-shirt,,5807.jpg,http://assets.myntassets.com/v1/images/style/properties/a4a3ed02b8092091213304e30b008f2f_images.jpg
13649,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,ADIDAS Black Hydroterra Shandal Casual Shoes,,13649.jpg,http://assets.myntassets.com/v1/images/style/properties/3053dc9877f1fd1209cfc4ee1b5e9171_images.jpg
34857,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Vans Men Classic Slip-On Black Shoes,,34857.jpg,http://assets.myntassets.com/v1/images/style/properties/0e41c416bc349faead7ebe8851e1a398_images.jpg
22932,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Unisex Black Dial Watch 9912PP13,,22932.jpg,http://assets.myntassets.com/v1/images/style/properties/6f4524c273194f4fea909996ffd3a21a_images.jpg
8724,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Indigo Nation Men Checks Red Shirts,,8724.jpg,http://assets.myntassets.com/v1/images/style/properties/1c08078104bd5c3acd6cb0a872ded330_images.jpg
35985,Women,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Flying Machine Women Poppy Red T-shirt,,35985.jpg,http://assets.myntassets.com/v1/images/style/properties/99eeff9be7aebbb1064c5dad30a8c97e_images.jpg
47599,Women,Footwear,Shoes,Flats,Brown,Winter,2012,Casual,Portia Women Black Flats,,47599.jpg,http://assets.myntassets.com/v1/images/style/properties/3be71d4422b473a751afeb01be92a050_images.jpg
28434,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,DKNY Women White Dial Watch NY8299,,28434.jpg,http://assets.myntassets.com/v1/images/style/properties/f3346f5e514f264ec784ff0f31df7d13_images.jpg
55860,Women,Personal Care,Nails,Nail Polish,Lavender,Spring,2017,Casual,Colorbar Pro Dazzling Mauve Nail Lacquer 008,,55860.jpg,http://assets.myntassets.com/assets/images/55860/2019/1/10/d5d05685-d27f-42b1-af8a-b27d81fed0091547124257973-Colorbar-Pro-Dazzling-Mauve-Nail-Lacquer-008-270154712425781-1.jpg
19141,Men,Footwear,Sandal,Sandals,Black,Fall,2011,Casual,Lotto Men Revorb Black Sandals,,19141.jpg,http://assets.myntassets.com/v1/images/style/properties/02ab0971bf0b184990ad0ebaf94a5bd7_images.jpg
49631,Women,Apparel,Dress,Dresses,Cream,Summer,2012,Casual,Mineral Cream Dress,,49631.jpg,http://assets.myntassets.com/v1/images/style/properties/fda0b391ae8d1d339006c5d3aeb5fb88_images.jpg
8516,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,Nike Unisex Ultimatum Max Black Backpacks,,8516.jpg,http://assets.myntassets.com/v1/images/style/properties/d7cae652fa8deace7d244d6aa11e53e0_images.jpg
28606,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Casual,Nike Men Air Twilight Black Shoes,,28606.jpg,http://assets.myntassets.com/v1/images/style/properties/b3e18cfe9423fe73a067520adf787d5a_images.jpg
34259,Men,Apparel,Bottomwear,Tracksuits,Grey,Summer,2012,Sports,Proline Men Grey Tracksuit,,34259.jpg,http://assets.myntassets.com/v1/images/style/properties/2b643a41cb468d6d90a1ecef8e11442c_images.jpg
46679,Women,Personal Care,Fragrance,Perfume and Body Mist,Peach,Spring,2017,Casual,Rasasi Women Pack of 3 Perfumes,,46679.jpg,http://assets.myntassets.com/v1/images/style/properties/Rasasi-Women-Pack-of-3-Perfumes_acd89cf05a9c6dc5ea7328ab0d07cab0_images.jpg
16109,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,M tv Men My Fab Eyewear Brown Sunglasses,,16109.jpg,http://assets.myntassets.com/v1/images/style/properties/d2326f3a87c44435cbd9542e2bde062a_images.jpg
25925,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Femella Women Purple T-Shirt,,25925.jpg,http://assets.myntassets.com/v1/images/style/properties/049629eab4b3d2bf44563dabb6b14f92_images.jpg
5209,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Superman Men's Job Round Neck White T-shirt,,5209.jpg,http://assets.myntassets.com/v1/images/style/properties/009125db49cad720be56f239e4856d76_images.jpg
33840,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Puma Men Hypermoto Ducati Black Shoes,,33840.jpg,http://assets.myntassets.com/v1/images/style/properties/02ee800d9466b127f47933dff2d44245_images.jpg
58571,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012,Casual,Puma Men Black Shorts,,58571.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Black-Short_18d7937fb5d087ebe34d60c3818484bc_images.jpg
52877,Women,Apparel,Saree,Sarees,White,Fall,2012,Ethnic,FNF Multi Coloured Sari,,52877.jpg,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Multi-Coloured-Sari_aa50d66007d6aea86ba26ef5c2516095_images.jpg
39546,Men,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2012,Casual,Numero Uno Men Yellow Flip Flops,,39546.jpg,http://assets.myntassets.com/v1/images/style/properties/5bdd4c9e739205e28ee134ff7849bc60_images.jpg
25119,Women,Accessories,Bags,Clutches,Black,Winter,2015,Casual,Lino Perros Women Gems Black Clutch,,25119.jpg,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Gems-Black-Clutch_63ab5a46629bd96d6ce015fadc8f32fc_images.jpg
44912,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012,Casual,Puma Men Black Track Pants,,44912.jpg,http://assets.myntassets.com/v1/images/style/properties/e099ac0745eeabd314595f438a041092_images.jpg
57539,Men,Accessories,Belts,Belts,Olive,Summer,2010,Casual,Flying Machine Men Olive Belt,,57539.jpg,http://assets.myntassets.com/v1/images/style/properties/Flying-Machine-Men-Olive-Belt_71d627e6a3876b780a266dde04d13cc6_images.jpg
38494,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Gini and Jony Boys United Green T-shirt,,38494.jpg,http://assets.myntassets.com/v1/images/style/properties/76787f70a91d57f216c5f01ac354482c_images.jpg
20037,Women,Apparel,Bottomwear,Stockings,Black,Fall,2011,Casual,United Colors Of Benetton Women Black Tights,,20037.jpg,http://assets.myntassets.com/v1/images/style/properties/887a7041ec9768e2ab0e0869932de076_images.jpg
44572,Men,Footwear,Sandal,Sports Sandals,Black,Summer,2012,Casual,Coolers Men Black Sports Sandals,,44572.jpg,http://assets.myntassets.com/v1/images/style/properties/Coolers-Men-8141-03-Blue-Sandals_63fc34706dcb4ec3a8b5be5a4d302695_images.jpg
37080,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual,Lino Perros Women Blue Handbag,,37080.jpg,http://assets.myntassets.com/v1/images/style/properties/7fa71a63d22b4f78599cfbfd9361ee84_images.jpg
57959,Women,Apparel,Saree,Sarees,Turquoise Blue,Fall,2012,Ethnic,Prafful Turquoise Blue Printed Sari,,57959.jpg,http://assets.myntassets.com/v1/images/style/properties/Prafful-Turquoise-Blue-Printed-Sari_d89c1ab8f8e898fd4c185687706afea6_images.jpg
4787,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011,Sports,ADIDAS Men's Bas Esx Black Short,,4787.jpg,http://assets.myntassets.com/v1/images/style/properties/145dcad3efcae0173e87fb381fc4f8f0_images.jpg
52417,Women,Apparel,Loungewear and Nightwear,Night suits,Red,Winter,2015,Casual,Red Rose Women Red Pyjama Set,,52417.jpg,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-Red-Pyjama-Set_b0d3365ac38ffa5addb01063ef8f701e_images.jpg
39926,Unisex,Accessories,Bags,Laptop Bag,Brown,Fall,2012,Casual,Tortoise Unisex Brown Laptop Bag,,39926.jpg,http://assets.myntassets.com/v1/images/style/properties/Tortoise-Unisex-Brown-Laptop-Bag_8d4a1b390e2deae9d0c9fd391928ee16_images.jpg
58911,Men,Accessories,Ties,Ties,Grey,Summer,2012,Casual,Hakashi Men Grey Silk Tie,,58911.jpg,http://assets.myntassets.com/v1/images/style/properties/Hakashi-Men-Grey-Tie_12e25fc98b27e0e9930279fa598a1f27_images.jpg
24497,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,Mother Earth Women Black Printed Kurta,,24497.jpg,http://assets.myntassets.com/v1/images/style/properties/bfad143887e7396a7a8a95123ecac8db_images.jpg
57165,Women,Apparel,Topwear,Tops,Magenta,Summer,2012,Casual,Elle Women Magenta Clash Top,,57165.jpg,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Dark-Pink-Clash-Top_82d1e32d8a956de3d32dd3f1274d344f_images.jpg
11770,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Lee Men Printed Blue Tshirts,,11770.jpg,http://assets.myntassets.com/v1/images/style/properties/fcb17de2df3cfe3207d9b508cb347f1b_images.jpg
41000,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Gini and Jony Girls Woven Blue Shorts,,41000.jpg,http://assets.myntassets.com/v1/images/style/properties/4882420c3607228a30540b5b99aba1d4_images.jpg
42685,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Alma Women White Printed Kurta,,42685.jpg,http://assets.myntassets.com/v1/images/style/properties/6b1597cfe1cf2aecbe9c1fba3d4b913d_images.jpg
